,Value,Anomaly,year,Month,county
617,0.0,-0.06,1946,June,Orange
618,0.03,0.01,1946,July,Orange
619,0.01,-0.04,1946,August,Orange
620,0.15,-0.05,1946,September,Orange
621,0.85,0.37,1946,October,Orange
622,5.69,4.5,1946,November,Orange
623,2.67,0.58,1946,December,Orange
624,0.35,-2.51,1947,January,Orange
625,0.55,-2.4,1947,February,Orange
626,0.84,-1.58,1947,March,Orange
627,0.14,-0.86,1947,April,Orange
628,0.32,0.07,1947,May,Orange
629,0.03,-0.03,1947,June,Orange
630,0.0,-0.02,1947,July,Orange
631,0.04,-0.01,1947,August,Orange
632,0.1,-0.1,1947,September,Orange
633,0.1,-0.38,1947,October,Orange
634,0.32,-0.87,1947,November,Orange
635,1.76,-0.33,1947,December,Orange
636,0.02,-2.84,1948,January,Orange
637,1.52,-1.43,1948,February,Orange
638,1.78,-0.64,1948,March,Orange
639,1.65,0.65,1948,April,Orange
640,0.03,-0.22,1948,May,Orange
641,0.24,0.18,1948,June,Orange
642,0.0,-0.02,1948,July,Orange
643,0.0,-0.05,1948,August,Orange
644,0.0,-0.2,1948,September,Orange
645,0.28,-0.2,1948,October,Orange
646,0.01,-1.18,1948,November,Orange
647,2.23,0.14,1948,December,Orange
648,2.72,-0.14,1949,January,Orange
649,1.59,-1.36,1949,February,Orange
650,1.12,-1.3,1949,March,Orange
651,0.03,-0.97,1949,April,Orange
652,0.62,0.37,1949,May,Orange
653,0.0,-0.06,1949,June,Orange
654,0.0,-0.02,1949,July,Orange
655,0.0,-0.05,1949,August,Orange
656,0.0,-0.2,1949,September,Orange
657,0.1,-0.38,1949,October,Orange
658,1.31,0.12,1949,November,Orange
659,2.41,0.32,1949,December,Orange
660,2.58,-0.28,1950,January,Orange
661,2.0,-0.95,1950,February,Orange
662,0.86,-1.56,1950,March,Orange
663,0.65,-0.35,1950,April,Orange
664,0.14,-0.11,1950,May,Orange
665,0.02,-0.04,1950,June,Orange
666,0.02,0.0,1950,July,Orange
667,0.01,-0.04,1950,August,Orange
668,0.04,-0.16,1950,September,Orange
669,0.05,-0.43,1950,October,Orange
670,1.65,0.46,1950,November,Orange
671,0.04,-2.05,1950,December,Orange
672,2.07,-0.79,1951,January,Orange
673,0.99,-1.96,1951,February,Orange
674,0.63,-1.79,1951,March,Orange
675,1.82,0.82,1951,April,Orange
676,0.18,-0.07,1951,May,Orange
677,0.0,-0.06,1951,June,Orange
678,0.01,-0.01,1951,July,Orange
679,0.15,0.1,1951,August,Orange
680,0.22,0.02,1951,September,Orange
681,0.56,0.08,1951,October,Orange
682,0.99,-0.2,1951,November,Orange
683,5.52,3.43,1951,December,Orange
684,7.41,4.55,1952,January,Orange
685,0.34,-2.61,1952,February,Orange
686,5.78,3.36,1952,March,Orange
687,1.57,0.57,1952,April,Orange
688,0.0,-0.25,1952,May,Orange
689,0.01,-0.05,1952,June,Orange
690,0.01,-0.01,1952,July,Orange
691,0.0,-0.05,1952,August,Orange
692,0.31,0.11,1952,September,Orange
693,0.0,-0.48,1952,October,Orange
694,3.43,2.24,1952,November,Orange
695,3.07,0.98,1952,December,Orange
696,1.04,-1.82,1953,January,Orange
697,0.48,-2.47,1953,February,Orange
698,0.77,-1.65,1953,March,Orange
699,1.06,0.06,1953,April,Orange
700,0.06,-0.19,1953,May,Orange
701,0.03,-0.03,1953,June,Orange
702,0.02,0.0,1953,July,Orange
703,0.01,-0.04,1953,August,Orange
704,0.0,-0.2,1953,September,Orange
705,0.06,-0.42,1953,October,Orange
706,1.06,-0.13,1953,November,Orange
707,0.21,-1.88,1953,December,Orange
708,4.99,2.13,1954,January,Orange
709,2.44,-0.51,1954,February,Orange
710,3.47,1.05,1954,March,Orange
711,0.14,-0.86,1954,April,Orange
712,0.02,-0.23,1954,May,Orange
713,0.02,-0.04,1954,June,Orange
714,0.03,0.01,1954,July,Orange
715,0.0,-0.05,1954,August,Orange
716,0.0,-0.2,1954,September,Orange
717,0.0,-0.48,1954,October,Orange
718,1.62,0.43,1954,November,Orange
719,0.9,-1.19,1954,December,Orange
720,4.05,1.19,1955,January,Orange
721,1.39,-1.56,1955,February,Orange
722,0.31,-2.11,1955,March,Orange
723,1.36,0.36,1955,April,Orange
724,0.99,0.74,1955,May,Orange
725,0.02,-0.04,1955,June,Orange
726,0.0,-0.02,1955,July,Orange
727,0.0,-0.05,1955,August,Orange
728,0.0,-0.2,1955,September,Orange
729,0.0,-0.48,1955,October,Orange
730,1.2,0.01,1955,November,Orange
731,0.72,-1.37,1955,December,Orange
732,7.34,4.48,1956,January,Orange
733,0.46,-2.49,1956,February,Orange
734,0.0,-2.42,1956,March,Orange
735,2.43,1.43,1956,April,Orange
736,0.46,0.21,1956,May,Orange
737,0.0,-0.06,1956,June,Orange
738,0.05,0.03,1956,July,Orange
739,0.0,-0.05,1956,August,Orange
740,0.0,-0.2,1956,September,Orange
741,0.2,-0.28,1956,October,Orange
742,0.0,-1.19,1956,November,Orange
743,0.31,-1.78,1956,December,Orange
744,4.48,1.62,1957,January,Orange
745,1.15,-1.8,1957,February,Orange
746,1.01,-1.41,1957,March,Orange
747,1.28,0.28,1957,April,Orange
748,0.93,0.68,1957,May,Orange
749,0.16,0.1,1957,June,Orange
750,0.05,0.03,1957,July,Orange
751,0.0,-0.05,1957,August,Orange
752,0.0,-0.2,1957,September,Orange
753,2.04,1.56,1957,October,Orange
754,0.69,-0.5,1957,November,Orange
755,3.32,1.23,1957,December,Orange
756,1.5,-1.36,1958,January,Orange
757,5.67,2.72,1958,February,Orange
758,5.36,2.94,1958,March,Orange
759,4.19,3.19,1958,April,Orange
760,0.12,-0.13,1958,May,Orange
761,0.02,-0.04,1958,June,Orange
762,0.01,-0.01,1958,July,Orange
763,0.15,0.1,1958,August,Orange
764,0.3,0.1,1958,September,Orange
765,0.21,-0.27,1958,October,Orange
766,0.14,-1.05,1958,November,Orange
767,0.01,-2.08,1958,December,Orange
768,1.55,-1.31,1959,January,Orange
769,3.35,0.4,1959,February,Orange
770,0.0,-2.42,1959,March,Orange
771,0.67,-0.33,1959,April,Orange
772,0.02,-0.23,1959,May,Orange
773,0.0,-0.06,1959,June,Orange
774,0.01,-0.01,1959,July,Orange
775,0.01,-0.04,1959,August,Orange
776,0.03,-0.17,1959,September,Orange
777,0.03,-0.45,1959,October,Orange
778,0.18,-1.01,1959,November,Orange
779,1.82,-0.27,1959,December,Orange
780,2.61,-0.25,1960,January,Orange
781,2.64,-0.31,1960,February,Orange
782,0.51,-1.91,1960,March,Orange
783,1.52,0.52,1960,April,Orange
784,0.09,-0.16,1960,May,Orange
785,0.0,-0.06,1960,June,Orange
786,0.02,0.0,1960,July,Orange
787,0.0,-0.05,1960,August,Orange
788,0.02,-0.18,1960,September,Orange
789,0.22,-0.26,1960,October,Orange
790,2.12,0.93,1960,November,Orange
791,0.16,-1.93,1960,December,Orange
792,0.93,-1.93,1961,January,Orange
793,0.02,-2.93,1961,February,Orange
794,0.73,-1.69,1961,March,Orange
795,0.09,-0.91,1961,April,Orange
796,0.02,-0.23,1961,May,Orange
797,0.02,-0.04,1961,June,Orange
798,0.0,-0.02,1961,July,Orange
799,0.11,0.06,1961,August,Orange
800,0.03,-0.17,1961,September,Orange
801,0.05,-0.43,1961,October,Orange
802,1.4,0.21,1961,November,Orange
803,1.87,-0.22,1961,December,Orange
804,2.43,-0.43,1962,January,Orange
805,7.63,4.68,1962,February,Orange
806,1.16,-1.26,1962,March,Orange
807,0.0,-1.0,1962,April,Orange
808,0.43,0.18,1962,May,Orange
809,0.06,0.0,1962,June,Orange
810,0.0,-0.02,1962,July,Orange
811,0.0,-0.05,1962,August,Orange
812,0.0,-0.2,1962,September,Orange
813,0.08,-0.4,1962,October,Orange
814,0.02,-1.17,1962,November,Orange
815,0.04,-2.05,1962,December,Orange
816,0.26,-2.6,1963,January,Orange
817,3.96,1.01,1963,February,Orange
818,2.0,-0.42,1963,March,Orange
819,1.64,0.64,1963,April,Orange
820,0.01,-0.24,1963,May,Orange
821,0.15,0.09,1963,June,Orange
822,0.0,-0.02,1963,July,Orange
823,0.06,0.01,1963,August,Orange
824,1.18,0.98,1963,September,Orange
825,0.57,0.09,1963,October,Orange
826,3.07,1.88,1963,November,Orange
827,0.01,-2.08,1963,December,Orange
828,1.44,-1.42,1964,January,Orange
829,0.14,-2.81,1964,February,Orange
830,1.62,-0.8,1964,March,Orange
831,0.66,-0.34,1964,April,Orange
832,0.12,-0.13,1964,May,Orange
833,0.22,0.16,1964,June,Orange
834,0.0,-0.02,1964,July,Orange
835,0.0,-0.05,1964,August,Orange
836,0.12,-0.08,1964,September,Orange
837,0.16,-0.32,1964,October,Orange
838,1.49,0.3,1964,November,Orange
839,1.52,-0.57,1964,December,Orange
840,0.59,-2.27,1965,January,Orange
841,0.34,-2.61,1965,February,Orange
842,1.79,-0.63,1965,March,Orange
843,4.36,3.36,1965,April,Orange
844,0.01,-0.24,1965,May,Orange
845,0.04,-0.02,1965,June,Orange
846,0.12,0.1,1965,July,Orange
847,0.04,-0.01,1965,August,Orange
848,0.53,0.33,1965,September,Orange
849,0.0,-0.48,1965,October,Orange
850,6.01,4.82,1965,November,Orange
851,4.12,2.03,1965,December,Orange
852,0.88,-1.98,1966,January,Orange
853,1.3,-1.65,1966,February,Orange
854,0.4,-2.02,1966,March,Orange
855,0.02,-0.98,1966,April,Orange
856,0.07,-0.18,1966,May,Orange
857,0.0,-0.06,1966,June,Orange
858,0.0,-0.02,1966,July,Orange
859,0.0,-0.05,1966,August,Orange
860,0.08,-0.12,1966,September,Orange
861,0.13,-0.35,1966,October,Orange
862,2.08,0.89,1966,November,Orange
863,5.82,3.73,1966,December,Orange
864,3.55,0.69,1967,January,Orange
865,0.01,-2.94,1967,February,Orange
866,1.72,-0.7,1967,March,Orange
867,3.36,2.36,1967,April,Orange
868,0.12,-0.13,1967,May,Orange
869,0.06,0.0,1967,June,Orange
870,0.0,-0.02,1967,July,Orange
871,0.02,-0.03,1967,August,Orange
872,0.46,0.26,1967,September,Orange
873,0.0,-0.48,1967,October,Orange
874,3.63,2.44,1967,November,Orange
875,1.63,-0.46,1967,December,Orange
876,0.81,-2.05,1968,January,Orange
877,0.5,-2.45,1968,February,Orange
878,2.5,0.08,1968,March,Orange
879,0.66,-0.34,1968,April,Orange
880,0.08,-0.17,1968,May,Orange
881,0.02,-0.04,1968,June,Orange
882,0.13,0.11,1968,July,Orange
883,0.03,-0.02,1968,August,Orange
884,0.0,-0.2,1968,September,Orange
885,0.27,-0.21,1968,October,Orange
886,0.5,-0.69,1968,November,Orange
887,1.18,-0.91,1968,December,Orange
888,10.24,7.38,1969,January,Orange
889,9.01,6.06,1969,February,Orange
890,1.09,-1.33,1969,March,Orange
891,0.72,-0.28,1969,April,Orange
892,0.2,-0.05,1969,May,Orange
893,0.04,-0.02,1969,June,Orange
894,0.09,0.07,1969,July,Orange
895,0.01,-0.04,1969,August,Orange
896,0.01,-0.19,1969,September,Orange
897,0.0,-0.48,1969,October,Orange
898,1.86,0.67,1969,November,Orange
899,0.14,-1.95,1969,December,Orange
900,1.61,-1.25,1970,January,Orange
901,2.03,-0.92,1970,February,Orange
902,2.82,0.4,1970,March,Orange
903,0.04,-0.96,1970,April,Orange
904,0.01,-0.24,1970,May,Orange
905,0.06,0.0,1970,June,Orange
906,0.0,-0.02,1970,July,Orange
907,0.02,-0.03,1970,August,Orange
908,0.0,-0.2,1970,September,Orange
909,0.05,-0.43,1970,October,Orange
910,3.42,2.23,1970,November,Orange
911,3.55,1.46,1970,December,Orange
912,0.72,-2.14,1971,January,Orange
913,0.61,-2.34,1971,February,Orange
914,0.36,-2.06,1971,March,Orange
915,0.53,-0.47,1971,April,Orange
916,0.6,0.35,1971,May,Orange
917,0.03,-0.03,1971,June,Orange
918,0.0,-0.02,1971,July,Orange
919,0.0,-0.05,1971,August,Orange
920,0.0,-0.2,1971,September,Orange
921,0.38,-0.1,1971,October,Orange
922,0.24,-0.95,1971,November,Orange
923,4.91,2.82,1971,December,Orange
924,0.0,-2.86,1972,January,Orange
925,0.1,-2.85,1972,February,Orange
926,0.01,-2.41,1972,March,Orange
927,0.13,-0.87,1972,April,Orange
928,0.11,-0.14,1972,May,Orange
929,0.18,0.12,1972,June,Orange
930,0.0,-0.02,1972,July,Orange
931,0.21,0.16,1972,August,Orange
932,0.11,-0.09,1972,September,Orange
933,0.38,-0.1,1972,October,Orange
934,2.84,1.65,1972,November,Orange
935,1.57,-0.52,1972,December,Orange
936,3.26,0.4,1973,January,Orange
937,5.15,2.2,1973,February,Orange
938,3.01,0.59,1973,March,Orange
939,0.04,-0.96,1973,April,Orange
940,0.04,-0.21,1973,May,Orange
941,0.02,-0.04,1973,June,Orange
942,0.0,-0.02,1973,July,Orange
943,0.01,-0.04,1973,August,Orange
944,0.01,-0.19,1973,September,Orange
945,0.07,-0.41,1973,October,Orange
946,1.57,0.38,1973,November,Orange
947,0.31,-1.78,1973,December,Orange
948,5.52,2.66,1974,January,Orange
949,0.13,-2.82,1974,February,Orange
950,3.1,0.68,1974,March,Orange
951,0.39,-0.61,1974,April,Orange
952,0.15,-0.1,1974,May,Orange
953,0.02,-0.04,1974,June,Orange
954,0.01,-0.01,1974,July,Orange
955,0.0,-0.05,1974,August,Orange
956,0.0,-0.2,1974,September,Orange
957,0.62,0.14,1974,October,Orange
958,0.09,-1.1,1974,November,Orange
959,3.38,1.29,1974,December,Orange
960,0.31,-2.55,1975,January,Orange
961,2.15,-0.8,1975,February,Orange
962,3.58,1.16,1975,March,Orange
963,1.97,0.97,1975,April,Orange
964,0.09,-0.16,1975,May,Orange
965,0.02,-0.04,1975,June,Orange
966,0.0,-0.02,1975,July,Orange
967,0.0,-0.05,1975,August,Orange
968,0.01,-0.19,1975,September,Orange
969,0.27,-0.21,1975,October,Orange
970,0.39,-0.8,1975,November,Orange
971,0.28,-1.81,1975,December,Orange
972,0.0,-2.86,1976,January,Orange
973,3.49,0.54,1976,February,Orange
974,1.59,-0.83,1976,March,Orange
975,1.23,0.23,1976,April,Orange
976,0.1,-0.15,1976,May,Orange
977,0.25,0.19,1976,June,Orange
978,0.02,0.0,1976,July,Orange
979,0.02,-0.03,1976,August,Orange
980,1.18,0.98,1976,September,Orange
981,0.3,-0.18,1976,October,Orange
982,0.54,-0.65,1976,November,Orange
983,0.63,-1.46,1976,December,Orange
984,2.92,0.06,1977,January,Orange
985,0.81,-2.14,1977,February,Orange
986,1.16,-1.26,1977,March,Orange
987,0.01,-0.99,1977,April,Orange
988,1.16,0.91,1977,May,Orange
989,0.01,-0.05,1977,June,Orange
990,0.01,-0.01,1977,July,Orange
991,0.3,0.25,1977,August,Orange
992,0.04,-0.16,1977,September,Orange
993,0.01,-0.47,1977,October,Orange
994,0.1,-1.09,1977,November,Orange
995,3.49,1.4,1977,December,Orange
996,7.79,4.93,1978,January,Orange
997,6.87,3.92,1978,February,Orange
998,7.66,5.24,1978,March,Orange
999,1.77,0.77,1978,April,Orange
1000,0.04,-0.21,1978,May,Orange
1001,0.0,-0.06,1978,June,Orange
1002,0.01,-0.01,1978,July,Orange
1003,0.01,-0.04,1978,August,Orange
1004,1.06,0.86,1978,September,Orange
1005,0.06,-0.42,1978,October,Orange
1006,2.01,0.82,1978,November,Orange
1007,1.88,-0.21,1978,December,Orange
1008,5.66,2.8,1979,January,Orange
1009,2.57,-0.38,1979,February,Orange
1010,4.8,2.38,1979,March,Orange
1011,0.01,-0.99,1979,April,Orange
1012,0.08,-0.17,1979,May,Orange
1013,0.01,-0.05,1979,June,Orange
1014,0.03,0.01,1979,July,Orange
1015,0.03,-0.02,1979,August,Orange
1016,0.0,-0.2,1979,September,Orange
1017,0.71,0.23,1979,October,Orange
1018,0.51,-0.68,1979,November,Orange
1019,0.33,-1.76,1979,December,Orange
1020,7.93,5.07,1980,January,Orange
1021,9.99,7.04,1980,February,Orange
1022,3.52,1.1,1980,March,Orange
1023,0.42,-0.58,1980,April,Orange
1024,0.24,-0.01,1980,May,Orange
1025,0.0,-0.06,1980,June,Orange
1026,0.0,-0.02,1980,July,Orange
1027,0.0,-0.05,1980,August,Orange
1028,0.0,-0.2,1980,September,Orange
1029,0.03,-0.45,1980,October,Orange
1030,0.0,-1.19,1980,November,Orange
1031,0.7,-1.39,1980,December,Orange
1032,2.05,-0.81,1981,January,Orange
1033,1.41,-1.54,1981,February,Orange
1034,3.12,0.7,1981,March,Orange
1035,0.43,-0.57,1981,April,Orange
1036,0.11,-0.14,1981,May,Orange
1037,0.01,-0.05,1981,June,Orange
1038,0.0,-0.02,1981,July,Orange
1039,0.0,-0.05,1981,August,Orange
1040,0.03,-0.17,1981,September,Orange
1041,0.57,0.09,1981,October,Orange
1042,2.18,0.99,1981,November,Orange
1043,0.59,-1.5,1981,December,Orange
1044,3.06,0.2,1982,January,Orange
1045,0.97,-1.98,1982,February,Orange
1046,4.62,2.2,1982,March,Orange
1047,1.25,0.25,1982,April,Orange
1048,0.29,0.04,1982,May,Orange
1049,0.06,0.0,1982,June,Orange
1050,0.0,-0.02,1982,July,Orange
1051,0.07,0.02,1982,August,Orange
1052,0.89,0.69,1982,September,Orange
1053,0.23,-0.25,1982,October,Orange
1054,3.97,2.78,1982,November,Orange
1055,1.27,-0.82,1982,December,Orange
1056,3.97,1.11,1983,January,Orange
1057,4.36,1.41,1983,February,Orange
1058,8.79,6.37,1983,March,Orange
1059,3.52,2.52,1983,April,Orange
1060,0.23,-0.02,1983,May,Orange
1061,0.01,-0.05,1983,June,Orange
1062,0.0,-0.02,1983,July,Orange
1063,0.28,0.23,1983,August,Orange
1064,0.98,0.78,1983,September,Orange
1065,1.35,0.87,1983,October,Orange
1066,2.96,1.77,1983,November,Orange
1067,2.38,0.29,1983,December,Orange
1068,0.17,-2.69,1984,January,Orange
1069,0.01,-2.94,1984,February,Orange
1070,0.18,-2.24,1984,March,Orange
1071,0.62,-0.38,1984,April,Orange
1072,0.0,-0.25,1984,May,Orange
1073,0.05,-0.01,1984,June,Orange
1074,0.05,0.03,1984,July,Orange
1075,0.17,0.12,1984,August,Orange
1076,0.29,0.09,1984,September,Orange
1077,0.18,-0.3,1984,October,Orange
1078,1.96,0.77,1984,November,Orange
1079,5.11,3.02,1984,December,Orange
1080,0.77,-2.09,1985,January,Orange
1081,1.31,-1.64,1985,February,Orange
1082,0.85,-1.57,1985,March,Orange
1083,0.03,-0.97,1985,April,Orange
1084,0.08,-0.17,1985,May,Orange
1085,0.01,-0.05,1985,June,Orange
1086,0.01,-0.01,1985,July,Orange
1087,0.0,-0.05,1985,August,Orange
1088,0.32,0.12,1985,September,Orange
1089,0.27,-0.21,1985,October,Orange
1090,3.71,2.52,1985,November,Orange
1091,0.45,-1.64,1985,December,Orange
1092,1.67,-1.19,1986,January,Orange
1093,4.36,1.41,1986,February,Orange
1094,3.68,1.26,1986,March,Orange
1095,0.89,-0.11,1986,April,Orange
1096,0.0,-0.25,1986,May,Orange
1097,0.0,-0.06,1986,June,Orange
1098,0.1,0.08,1986,July,Orange
1099,0.01,-0.04,1986,August,Orange
1100,0.99,0.79,1986,September,Orange
1101,0.35,-0.13,1986,October,Orange
1102,0.81,-0.38,1986,November,Orange
1103,0.77,-1.32,1986,December,Orange
1104,1.98,-0.88,1987,January,Orange
1105,1.86,-1.09,1987,February,Orange
1106,1.11,-1.31,1987,March,Orange
1107,0.24,-0.76,1987,April,Orange
1108,0.09,-0.16,1987,May,Orange
1109,0.03,-0.03,1987,June,Orange
1110,0.12,0.1,1987,July,Orange
1111,0.18,0.13,1987,August,Orange
1112,0.12,-0.08,1987,September,Orange
1113,2.23,1.75,1987,October,Orange
1114,1.25,0.06,1987,November,Orange
1115,2.28,0.19,1987,December,Orange
1116,1.74,-1.12,1988,January,Orange
1117,1.12,-1.83,1988,February,Orange
1118,0.37,-2.05,1988,March,Orange
1119,2.47,1.47,1988,April,Orange
1120,0.03,-0.22,1988,May,Orange
1121,0.0,-0.06,1988,June,Orange
1122,0.0,-0.02,1988,July,Orange
1123,0.05,0.0,1988,August,Orange
1124,0.1,-0.1,1988,September,Orange
1125,0.0,-0.48,1988,October,Orange
1126,1.06,-0.13,1988,November,Orange
1127,3.79,1.7,1988,December,Orange
1128,0.59,-2.27,1989,January,Orange
1129,1.54,-1.41,1989,February,Orange
1130,0.89,-1.53,1989,March,Orange
1131,0.06,-0.94,1989,April,Orange
1132,0.15,-0.1,1989,May,Orange
1133,0.03,-0.03,1989,June,Orange
1134,0.0,-0.02,1989,July,Orange
1135,0.0,-0.05,1989,August,Orange
1136,0.49,0.29,1989,September,Orange
1137,0.39,-0.09,1989,October,Orange
1138,0.28,-0.91,1989,November,Orange
1139,0.03,-2.06,1989,December,Orange
1140,2.33,-0.53,1990,January,Orange
1141,2.94,-0.01,1990,February,Orange
1142,0.3,-2.12,1990,March,Orange
1143,0.83,-0.17,1990,April,Orange
1144,0.74,0.49,1990,May,Orange
1145,0.07,0.01,1990,June,Orange
1146,0.01,-0.01,1990,July,Orange
1147,0.02,-0.03,1990,August,Orange
1148,0.01,-0.19,1990,September,Orange
1149,0.01,-0.47,1990,October,Orange
1150,0.49,-0.7,1990,November,Orange
1151,0.11,-1.98,1990,December,Orange
1152,1.5,-1.36,1991,January,Orange
1153,3.35,0.4,1991,February,Orange
1154,6.32,3.9,1991,March,Orange
1155,0.05,-0.95,1991,April,Orange
1156,0.01,-0.24,1991,May,Orange
1157,0.0,-0.06,1991,June,Orange
1158,0.06,0.04,1991,July,Orange
1159,0.01,-0.04,1991,August,Orange
1160,0.06,-0.14,1991,September,Orange
1161,0.28,-0.2,1991,October,Orange
1162,0.03,-1.16,1991,November,Orange
1163,1.95,-0.14,1991,December,Orange
1164,2.01,-0.85,1992,January,Orange
1165,6.52,3.57,1992,February,Orange
1166,5.76,3.34,1992,March,Orange
1167,0.19,-0.81,1992,April,Orange
1168,0.1,-0.15,1992,May,Orange
1169,0.0,-0.06,1992,June,Orange
1170,0.18,0.16,1992,July,Orange
1171,0.01,-0.04,1992,August,Orange
1172,0.0,-0.2,1992,September,Orange
1173,0.8,0.32,1992,October,Orange
1174,0.01,-1.18,1992,November,Orange
1175,4.64,2.55,1992,December,Orange
1176,11.85,8.99,1993,January,Orange
1177,6.57,3.62,1993,February,Orange
1178,1.79,-0.63,1993,March,Orange
1179,0.0,-1.0,1993,April,Orange
1180,0.01,-0.24,1993,May,Orange
1181,0.4,0.34,1993,June,Orange
1182,0.0,-0.02,1993,July,Orange
1183,0.0,-0.05,1993,August,Orange
1184,0.0,-0.2,1993,September,Orange
1185,0.15,-0.33,1993,October,Orange
1186,0.92,-0.27,1993,November,Orange
1187,0.88,-1.21,1993,December,Orange
1188,0.76,-2.1,1994,January,Orange
1189,4.07,1.12,1994,February,Orange
1190,2.3,-0.12,1994,March,Orange
1191,0.91,-0.09,1994,April,Orange
1192,0.3,0.05,1994,May,Orange
1193,0.01,-0.05,1994,June,Orange
1194,0.0,-0.02,1994,July,Orange
1195,0.01,-0.04,1994,August,Orange
1196,0.0,-0.2,1994,September,Orange
1197,0.34,-0.14,1994,October,Orange
1198,0.87,-0.32,1994,November,Orange
1199,0.99,-1.1,1994,December,Orange
1200,11.65,8.79,1995,January,Orange
1201,1.77,-1.18,1995,February,Orange
1202,6.41,3.99,1995,March,Orange
1203,0.97,-0.03,1995,April,Orange
1204,0.32,0.07,1995,May,Orange
1205,0.42,0.36,1995,June,Orange
1206,0.06,0.04,1995,July,Orange
1207,0.0,-0.05,1995,August,Orange
1208,0.01,-0.19,1995,September,Orange
1209,0.01,-0.47,1995,October,Orange
1210,0.04,-1.15,1995,November,Orange
1211,1.06,-1.03,1995,December,Orange
1212,2.13,-0.73,1996,January,Orange
1213,5.0,2.05,1996,February,Orange
1214,2.01,-0.41,1996,March,Orange
1215,0.54,-0.46,1996,April,Orange
1216,0.01,-0.24,1996,May,Orange
1217,0.0,-0.06,1996,June,Orange
1218,0.02,0.0,1996,July,Orange
1219,0.0,-0.05,1996,August,Orange
1220,0.01,-0.19,1996,September,Orange
1221,1.14,0.66,1996,October,Orange
1222,2.78,1.59,1996,November,Orange
1223,3.82,1.73,1996,December,Orange
1224,5.09,2.23,1997,January,Orange
1225,0.27,-2.68,1997,February,Orange
1226,0.0,-2.42,1997,March,Orange
1227,0.02,-0.98,1997,April,Orange
1228,0.0,-0.25,1997,May,Orange
1229,0.02,-0.04,1997,June,Orange
1230,0.01,-0.01,1997,July,Orange
1231,0.0,-0.05,1997,August,Orange
1232,0.76,0.56,1997,September,Orange
1233,0.02,-0.46,1997,October,Orange
1234,2.27,1.08,1997,November,Orange
1235,5.17,3.08,1997,December,Orange
1236,2.82,-0.04,1998,January,Orange
1237,13.46,10.51,1998,February,Orange
1238,3.35,0.93,1998,March,Orange
1239,1.34,0.34,1998,April,Orange
1240,1.16,0.91,1998,May,Orange
1241,0.1,0.04,1998,June,Orange
1242,0.0,-0.02,1998,July,Orange
1243,0.06,0.01,1998,August,Orange
1244,0.24,0.04,1998,September,Orange
1245,0.04,-0.44,1998,October,Orange
1246,1.38,0.19,1998,November,Orange
1247,0.92,-1.17,1998,December,Orange
1248,1.7,-1.16,1999,January,Orange
1249,0.57,-2.38,1999,February,Orange
