,Value,Anomaly,year,Month,county
378,67.1,2.2,1926,July,Plumas
379,63.6,-0.2,1926,August,Plumas
380,54.7,-3.3,1926,September,Plumas
381,50.6,1.5,1926,October,Plumas
382,43.3,4.3,1926,November,Plumas
383,32.0,-0.7,1926,December,Plumas
384,32.2,0.8,1927,January,Plumas
385,33.8,-0.1,1927,February,Plumas
386,37.8,0.2,1927,March,Plumas
387,41.5,-1.7,1927,April,Plumas
388,48.2,-2.1,1927,May,Plumas
389,58.3,0.5,1927,June,Plumas
390,66.2,1.3,1927,July,Plumas
391,61.9,-1.9,1927,August,Plumas
392,53.7,-4.3,1927,September,Plumas
393,48.9,-0.2,1927,October,Plumas
394,41.5,2.5,1927,November,Plumas
395,30.4,-2.3,1927,December,Plumas
396,33.2,1.8,1928,January,Plumas
397,35.5,1.6,1928,February,Plumas
398,41.3,3.7,1928,March,Plumas
399,42.6,-0.6,1928,April,Plumas
400,57.3,7.0,1928,May,Plumas
401,58.3,0.5,1928,June,Plumas
402,66.4,1.5,1928,July,Plumas
403,64.9,1.1,1928,August,Plumas
404,58.5,0.5,1928,September,Plumas
405,48.4,-0.7,1928,October,Plumas
406,38.1,-0.9,1928,November,Plumas
407,29.3,-3.4,1928,December,Plumas
408,30.8,-0.6,1929,January,Plumas
409,30.5,-3.4,1929,February,Plumas
410,38.2,0.6,1929,March,Plumas
411,39.4,-3.8,1929,April,Plumas
412,52.0,1.7,1929,May,Plumas
413,56.7,-1.1,1929,June,Plumas
414,65.4,0.5,1929,July,Plumas
415,65.8,2.0,1929,August,Plumas
416,56.5,-1.5,1929,September,Plumas
417,51.4,2.3,1929,October,Plumas
418,41.2,2.2,1929,November,Plumas
419,39.3,6.6,1929,December,Plumas
420,27.5,-3.9,1930,January,Plumas
421,36.8,2.9,1930,February,Plumas
422,39.6,2.0,1930,March,Plumas
423,45.4,2.2,1930,April,Plumas
424,47.1,-3.2,1930,May,Plumas
425,59.7,1.9,1930,June,Plumas
426,65.5,0.6,1930,July,Plumas
427,63.1,-0.7,1930,August,Plumas
428,55.9,-2.1,1930,September,Plumas
429,48.2,-0.9,1930,October,Plumas
430,40.0,1.0,1930,November,Plumas
431,32.8,0.1,1930,December,Plumas
432,32.8,1.4,1931,January,Plumas
433,36.2,2.3,1931,February,Plumas
434,41.4,3.8,1931,March,Plumas
435,47.3,4.1,1931,April,Plumas
436,56.0,5.7,1931,May,Plumas
437,57.8,0.0,1931,June,Plumas
438,70.0,5.1,1931,July,Plumas
439,67.4,3.6,1931,August,Plumas
440,56.1,-1.9,1931,September,Plumas
441,49.3,0.2,1931,October,Plumas
442,35.7,-3.3,1931,November,Plumas
443,29.4,-3.3,1931,December,Plumas
444,28.2,-3.2,1932,January,Plumas
445,29.2,-4.7,1932,February,Plumas
446,39.8,2.2,1932,March,Plumas
447,40.9,-2.3,1932,April,Plumas
448,49.7,-0.6,1932,May,Plumas
449,60.2,2.4,1932,June,Plumas
450,64.2,-0.7,1932,July,Plumas
451,64.4,0.6,1932,August,Plumas
452,62.3,4.3,1932,September,Plumas
453,49.3,0.2,1932,October,Plumas
454,43.5,4.5,1932,November,Plumas
455,25.5,-7.2,1932,December,Plumas
456,25.8,-5.6,1933,January,Plumas
457,26.2,-7.7,1933,February,Plumas
458,36.8,-0.8,1933,March,Plumas
459,43.6,0.4,1933,April,Plumas
460,44.3,-6.0,1933,May,Plumas
461,57.8,0.0,1933,June,Plumas
462,68.2,3.3,1933,July,Plumas
463,66.2,2.4,1933,August,Plumas
464,56.7,-1.3,1933,September,Plumas
465,55.7,6.6,1933,October,Plumas
466,40.7,1.7,1933,November,Plumas
467,34.5,1.8,1933,December,Plumas
468,36.9,5.5,1934,January,Plumas
469,38.3,4.4,1934,February,Plumas
470,47.5,9.9,1934,March,Plumas
471,49.7,6.5,1934,April,Plumas
472,53.6,3.3,1934,May,Plumas
473,57.2,-0.6,1934,June,Plumas
474,64.1,-0.8,1934,July,Plumas
475,66.8,3.0,1934,August,Plumas
476,59.3,1.3,1934,September,Plumas
477,50.7,1.6,1934,October,Plumas
478,40.7,1.7,1934,November,Plumas
479,34.4,1.7,1934,December,Plumas
480,29.6,-1.8,1935,January,Plumas
481,34.1,0.2,1935,February,Plumas
482,32.6,-5.0,1935,March,Plumas
483,42.5,-0.7,1935,April,Plumas
484,50.9,0.6,1935,May,Plumas
485,60.3,2.5,1935,June,Plumas
486,62.8,-2.1,1935,July,Plumas
487,64.9,1.1,1935,August,Plumas
488,60.8,2.8,1935,September,Plumas
489,47.1,-2.0,1935,October,Plumas
490,34.8,-4.2,1935,November,Plumas
491,32.5,-0.2,1935,December,Plumas
492,34.8,3.4,1936,January,Plumas
493,33.6,-0.3,1936,February,Plumas
494,40.3,2.7,1936,March,Plumas
495,45.9,2.7,1936,April,Plumas
496,52.0,1.7,1936,May,Plumas
497,57.9,0.1,1936,June,Plumas
498,66.4,1.5,1936,July,Plumas
499,65.0,1.2,1936,August,Plumas
500,58.8,0.8,1936,September,Plumas
501,51.9,2.8,1936,October,Plumas
502,40.1,1.1,1936,November,Plumas
503,32.4,-0.3,1936,December,Plumas
504,18.1,-13.3,1937,January,Plumas
505,29.8,-4.1,1937,February,Plumas
506,36.6,-1.0,1937,March,Plumas
507,40.5,-2.7,1937,April,Plumas
508,52.9,2.6,1937,May,Plumas
509,57.9,0.1,1937,June,Plumas
510,66.6,1.7,1937,July,Plumas
511,64.4,0.6,1937,August,Plumas
512,59.2,1.2,1937,September,Plumas
513,50.1,1.0,1937,October,Plumas
514,39.9,0.9,1937,November,Plumas
515,36.4,3.7,1937,December,Plumas
516,34.7,3.3,1938,January,Plumas
517,30.3,-3.6,1938,February,Plumas
518,33.8,-3.8,1938,March,Plumas
519,43.3,0.1,1938,April,Plumas
520,51.4,1.1,1938,May,Plumas
521,61.0,3.2,1938,June,Plumas
522,66.4,1.5,1938,July,Plumas
523,63.8,0.0,1938,August,Plumas
524,59.8,1.8,1938,September,Plumas
525,48.0,-1.1,1938,October,Plumas
526,35.5,-3.5,1938,November,Plumas
527,35.3,2.6,1938,December,Plumas
528,33.3,1.9,1939,January,Plumas
529,28.4,-5.5,1939,February,Plumas
530,39.5,1.9,1939,March,Plumas
531,49.1,5.9,1939,April,Plumas
532,51.7,1.4,1939,May,Plumas
533,57.3,-0.5,1939,June,Plumas
534,66.2,1.3,1939,July,Plumas
535,66.2,2.4,1939,August,Plumas
536,58.4,0.4,1939,September,Plumas
537,48.3,-0.8,1939,October,Plumas
538,41.2,2.2,1939,November,Plumas
539,38.0,5.3,1939,December,Plumas
540,34.4,3.0,1940,January,Plumas
541,35.9,2.0,1940,February,Plumas
542,40.3,2.7,1940,March,Plumas
543,45.2,2.0,1940,April,Plumas
544,53.8,3.5,1940,May,Plumas
545,63.7,5.9,1940,June,Plumas
546,63.6,-1.3,1940,July,Plumas
547,66.5,2.7,1940,August,Plumas
548,55.4,-2.6,1940,September,Plumas
549,49.8,0.7,1940,October,Plumas
550,37.1,-1.9,1940,November,Plumas
551,35.0,2.3,1940,December,Plumas
552,34.1,2.7,1941,January,Plumas
553,36.7,2.8,1941,February,Plumas
554,40.1,2.5,1941,March,Plumas
555,40.8,-2.4,1941,April,Plumas
556,50.5,0.2,1941,May,Plumas
557,55.4,-2.4,1941,June,Plumas
558,65.6,0.7,1941,July,Plumas
559,61.3,-2.5,1941,August,Plumas
560,53.6,-4.4,1941,September,Plumas
561,46.6,-2.5,1941,October,Plumas
562,40.6,1.6,1941,November,Plumas
563,33.6,0.9,1941,December,Plumas
564,29.6,-1.8,1942,January,Plumas
565,30.6,-3.3,1942,February,Plumas
566,36.1,-1.5,1942,March,Plumas
567,41.5,-1.7,1942,April,Plumas
568,45.5,-4.8,1942,May,Plumas
569,55.9,-1.9,1942,June,Plumas
570,65.5,0.6,1942,July,Plumas
571,64.4,0.6,1942,August,Plumas
572,58.4,0.4,1942,September,Plumas
573,51.4,2.3,1942,October,Plumas
574,39.3,0.3,1942,November,Plumas
575,34.7,2.0,1942,December,Plumas
576,33.2,1.8,1943,January,Plumas
577,35.1,1.2,1943,February,Plumas
578,38.0,0.4,1943,March,Plumas
579,45.4,2.2,1943,April,Plumas
580,50.9,0.6,1943,May,Plumas
581,52.1,-5.7,1943,June,Plumas
582,65.0,0.1,1943,July,Plumas
583,60.6,-3.2,1943,August,Plumas
584,61.8,3.8,1943,September,Plumas
585,49.0,-0.1,1943,October,Plumas
586,39.9,0.9,1943,November,Plumas
587,33.5,0.8,1943,December,Plumas
588,30.5,-0.9,1944,January,Plumas
589,32.0,-1.9,1944,February,Plumas
590,36.0,-1.6,1944,March,Plumas
591,40.3,-2.9,1944,April,Plumas
592,50.3,0.0,1944,May,Plumas
593,53.6,-4.2,1944,June,Plumas
594,63.0,-1.9,1944,July,Plumas
595,62.6,-1.2,1944,August,Plumas
596,60.6,2.6,1944,September,Plumas
597,51.7,2.6,1944,October,Plumas
598,35.4,-3.6,1944,November,Plumas
599,35.4,2.7,1944,December,Plumas
600,32.7,1.3,1945,January,Plumas
601,35.7,1.8,1945,February,Plumas
602,33.7,-3.9,1945,March,Plumas
603,43.4,0.2,1945,April,Plumas
604,49.1,-1.2,1945,May,Plumas
605,57.3,-0.5,1945,June,Plumas
606,67.2,2.3,1945,July,Plumas
607,63.6,-0.2,1945,August,Plumas
608,59.3,1.3,1945,September,Plumas
609,52.5,3.4,1945,October,Plumas
610,37.9,-1.1,1945,November,Plumas
611,32.3,-0.4,1945,December,Plumas
612,31.6,0.2,1946,January,Plumas
613,30.5,-3.4,1946,February,Plumas
614,37.7,0.1,1946,March,Plumas
615,45.7,2.5,1946,April,Plumas
616,51.9,1.6,1946,May,Plumas
617,55.3,-2.5,1946,June,Plumas
618,65.4,0.5,1946,July,Plumas
619,64.9,1.1,1946,August,Plumas
620,57.0,-1.0,1946,September,Plumas
621,44.9,-4.2,1946,October,Plumas
622,36.6,-2.4,1946,November,Plumas
623,34.5,1.8,1946,December,Plumas
624,30.6,-0.8,1947,January,Plumas
625,38.5,4.6,1947,February,Plumas
626,40.4,2.8,1947,March,Plumas
627,45.6,2.4,1947,April,Plumas
628,55.7,5.4,1947,May,Plumas
629,56.0,-1.8,1947,June,Plumas
630,59.8,-5.1,1947,July,Plumas
631,60.6,-3.2,1947,August,Plumas
632,59.6,1.6,1947,September,Plumas
633,49.2,0.1,1947,October,Plumas
634,35.7,-3.3,1947,November,Plumas
635,32.2,-0.5,1947,December,Plumas
636,36.1,4.7,1948,January,Plumas
637,31.4,-2.5,1948,February,Plumas
638,33.4,-4.2,1948,March,Plumas
639,37.9,-5.3,1948,April,Plumas
640,46.0,-4.3,1948,May,Plumas
641,57.3,-0.5,1948,June,Plumas
642,62.6,-2.3,1948,July,Plumas
643,60.6,-3.2,1948,August,Plumas
644,56.9,-1.1,1948,September,Plumas
645,49.4,0.3,1948,October,Plumas
646,37.8,-1.2,1948,November,Plumas
647,27.1,-5.6,1948,December,Plumas
648,18.7,-12.7,1949,January,Plumas
649,26.7,-7.2,1949,February,Plumas
650,35.4,-2.2,1949,March,Plumas
651,46.8,3.6,1949,April,Plumas
652,50.3,0.0,1949,May,Plumas
653,59.1,1.3,1949,June,Plumas
654,64.6,-0.3,1949,July,Plumas
655,61.0,-2.8,1949,August,Plumas
656,59.3,1.3,1949,September,Plumas
657,47.6,-1.5,1949,October,Plumas
658,43.8,4.8,1949,November,Plumas
659,30.2,-2.5,1949,December,Plumas
660,25.1,-6.3,1950,January,Plumas
661,34.1,0.2,1950,February,Plumas
662,36.1,-1.5,1950,March,Plumas
663,44.4,1.2,1950,April,Plumas
664,51.1,0.8,1950,May,Plumas
665,56.7,-1.1,1950,June,Plumas
666,66.6,1.7,1950,July,Plumas
667,64.9,1.1,1950,August,Plumas
668,57.8,-0.2,1950,September,Plumas
669,49.7,0.6,1950,October,Plumas
670,43.4,4.4,1950,November,Plumas
671,38.0,5.3,1950,December,Plumas
672,31.6,0.2,1951,January,Plumas
673,34.2,0.3,1951,February,Plumas
674,36.4,-1.2,1951,March,Plumas
675,46.7,3.5,1951,April,Plumas
676,50.5,0.2,1951,May,Plumas
677,60.1,2.3,1951,June,Plumas
678,65.0,0.1,1951,July,Plumas
679,63.3,-0.5,1951,August,Plumas
680,61.0,3.0,1951,September,Plumas
681,46.5,-2.6,1951,October,Plumas
682,37.8,-1.2,1951,November,Plumas
683,29.6,-3.1,1951,December,Plumas
684,26.0,-5.4,1952,January,Plumas
685,30.4,-3.5,1952,February,Plumas
686,30.2,-7.4,1952,March,Plumas
687,44.4,1.2,1952,April,Plumas
688,51.4,1.1,1952,May,Plumas
689,54.6,-3.2,1952,June,Plumas
690,67.8,2.9,1952,July,Plumas
691,63.4,-0.4,1952,August,Plumas
692,60.3,2.3,1952,September,Plumas
693,53.7,4.6,1952,October,Plumas
694,35.3,-3.7,1952,November,Plumas
695,31.2,-1.5,1952,December,Plumas
696,36.4,5.0,1953,January,Plumas
697,35.5,1.6,1953,February,Plumas
698,36.6,-1.0,1953,March,Plumas
699,41.5,-1.7,1953,April,Plumas
700,44.1,-6.2,1953,May,Plumas
701,52.8,-5.0,1953,June,Plumas
702,65.2,0.3,1953,July,Plumas
703,61.0,-2.8,1953,August,Plumas
704,62.1,4.1,1953,September,Plumas
705,48.3,-0.8,1953,October,Plumas
706,40.7,1.7,1953,November,Plumas
707,34.9,2.2,1953,December,Plumas
708,32.6,1.2,1954,January,Plumas
709,37.7,3.8,1954,February,Plumas
710,35.0,-2.6,1954,March,Plumas
711,47.4,4.2,1954,April,Plumas
712,54.6,4.3,1954,May,Plumas
713,55.7,-2.1,1954,June,Plumas
714,65.0,0.1,1954,July,Plumas
715,59.6,-4.2,1954,August,Plumas
716,55.4,-2.6,1954,September,Plumas
717,48.4,-0.7,1954,October,Plumas
718,40.9,1.9,1954,November,Plumas
719,30.6,-2.1,1954,December,Plumas
720,25.7,-5.7,1955,January,Plumas
721,29.6,-4.3,1955,February,Plumas
722,35.6,-2.0,1955,March,Plumas
723,37.1,-6.1,1955,April,Plumas
724,50.1,-0.2,1955,May,Plumas
725,57.7,-0.1,1955,June,Plumas
726,61.5,-3.4,1955,July,Plumas
727,64.4,0.6,1955,August,Plumas
728,58.3,0.3,1955,September,Plumas
729,50.4,1.3,1955,October,Plumas
730,37.7,-1.3,1955,November,Plumas
731,34.8,2.1,1955,December,Plumas
732,32.7,1.3,1956,January,Plumas
733,27.1,-6.8,1956,February,Plumas
734,37.3,-0.3,1956,March,Plumas
735,42.7,-0.5,1956,April,Plumas
736,50.2,-0.1,1956,May,Plumas
737,57.7,-0.1,1956,June,Plumas
738,65.6,0.7,1956,July,Plumas
739,62.0,-1.8,1956,August,Plumas
740,58.4,0.4,1956,September,Plumas
741,46.7,-2.4,1956,October,Plumas
742,38.4,-0.6,1956,November,Plumas
743,32.6,-0.1,1956,December,Plumas
744,25.5,-5.9,1957,January,Plumas
745,35.0,1.1,1957,February,Plumas
746,38.6,1.0,1957,March,Plumas
747,43.2,0.0,1957,April,Plumas
748,49.1,-1.2,1957,May,Plumas
749,60.4,2.6,1957,June,Plumas
750,63.6,-1.3,1957,July,Plumas
751,60.5,-3.3,1957,August,Plumas
752,60.0,2.0,1957,September,Plumas
753,46.2,-2.9,1957,October,Plumas
754,36.6,-2.4,1957,November,Plumas
755,34.2,1.5,1957,December,Plumas
756,33.3,1.9,1958,January,Plumas
757,37.4,3.5,1958,February,Plumas
758,33.1,-4.5,1958,March,Plumas
759,41.4,-1.8,1958,April,Plumas
760,53.4,3.1,1958,May,Plumas
761,56.8,-1.0,1958,June,Plumas
762,64.9,0.0,1958,July,Plumas
763,67.9,4.1,1958,August,Plumas
764,59.2,1.2,1958,September,Plumas
765,52.4,3.3,1958,October,Plumas
766,39.9,0.9,1958,November,Plumas
767,38.5,5.8,1958,December,Plumas
768,36.1,4.7,1959,January,Plumas
769,32.6,-1.3,1959,February,Plumas
770,40.4,2.8,1959,March,Plumas
771,47.6,4.4,1959,April,Plumas
772,47.9,-2.4,1959,May,Plumas
773,60.0,2.2,1959,June,Plumas
774,68.1,3.2,1959,July,Plumas
775,63.6,-0.2,1959,August,Plumas
776,56.1,-1.9,1959,September,Plumas
777,51.2,2.1,1959,October,Plumas
778,40.4,1.4,1959,November,Plumas
779,31.2,-1.5,1959,December,Plumas
780,29.0,-2.4,1960,January,Plumas
781,33.1,-0.8,1960,February,Plumas
782,40.4,2.8,1960,March,Plumas
783,43.0,-0.2,1960,April,Plumas
784,47.5,-2.8,1960,May,Plumas
785,62.6,4.8,1960,June,Plumas
786,68.0,3.1,1960,July,Plumas
787,63.8,0.0,1960,August,Plumas
788,60.5,2.5,1960,September,Plumas
789,49.1,0.0,1960,October,Plumas
790,37.2,-1.8,1960,November,Plumas
791,33.2,0.5,1960,December,Plumas
792,35.2,3.8,1961,January,Plumas
793,36.6,2.7,1961,February,Plumas
794,36.8,-0.8,1961,March,Plumas
795,43.5,0.3,1961,April,Plumas
796,47.1,-3.2,1961,May,Plumas
797,62.3,4.5,1961,June,Plumas
798,66.2,1.3,1961,July,Plumas
799,65.5,1.7,1961,August,Plumas
800,55.2,-2.8,1961,September,Plumas
801,48.4,-0.7,1961,October,Plumas
802,36.7,-2.3,1961,November,Plumas
803,31.7,-1.0,1961,December,Plumas
804,28.9,-2.5,1962,January,Plumas
805,30.3,-3.6,1962,February,Plumas
806,32.8,-4.8,1962,March,Plumas
807,46.6,3.4,1962,April,Plumas
808,47.2,-3.1,1962,May,Plumas
809,57.7,-0.1,1962,June,Plumas
810,64.2,-0.7,1962,July,Plumas
811,63.0,-0.8,1962,August,Plumas
812,59.7,1.7,1962,September,Plumas
813,49.7,0.6,1962,October,Plumas
814,41.2,2.2,1962,November,Plumas
815,36.0,3.3,1962,December,Plumas
816,31.2,-0.2,1963,January,Plumas
817,42.5,8.6,1963,February,Plumas
818,35.6,-2.0,1963,March,Plumas
819,36.5,-6.7,1963,April,Plumas
820,51.9,1.6,1963,May,Plumas
821,56.0,-1.8,1963,June,Plumas
822,60.5,-4.4,1963,July,Plumas
823,61.9,-1.9,1963,August,Plumas
824,60.7,2.7,1963,September,Plumas
825,51.2,2.1,1963,October,Plumas
826,38.5,-0.5,1963,November,Plumas
827,34.1,1.4,1963,December,Plumas
828,31.2,-0.2,1964,January,Plumas
829,32.0,-1.9,1964,February,Plumas
830,34.9,-2.7,1964,March,Plumas
831,41.6,-1.6,1964,April,Plumas
832,47.2,-3.1,1964,May,Plumas
833,55.0,-2.8,1964,June,Plumas
834,64.6,-0.3,1964,July,Plumas
835,64.5,0.7,1964,August,Plumas
836,55.8,-2.2,1964,September,Plumas
837,52.8,3.7,1964,October,Plumas
838,35.1,-3.9,1964,November,Plumas
839,35.2,2.5,1964,December,Plumas
840,31.9,0.5,1965,January,Plumas
841,34.7,0.8,1965,February,Plumas
842,38.0,0.4,1965,March,Plumas
843,43.1,-0.1,1965,April,Plumas
844,48.5,-1.8,1965,May,Plumas
845,56.8,-1.0,1965,June,Plumas
846,64.1,-0.8,1965,July,Plumas
847,62.4,-1.4,1965,August,Plumas
848,54.0,-4.0,1965,September,Plumas
849,52.0,2.9,1965,October,Plumas
850,39.6,0.6,1965,November,Plumas
851,29.1,-3.6,1965,December,Plumas
852,29.7,-1.7,1966,January,Plumas
853,30.3,-3.6,1966,February,Plumas
854,38.0,0.4,1966,March,Plumas
855,46.5,3.3,1966,April,Plumas
856,54.8,4.5,1966,May,Plumas
857,57.4,-0.4,1966,June,Plumas
858,62.1,-2.8,1966,July,Plumas
859,66.8,3.0,1966,August,Plumas
860,59.6,1.6,1966,September,Plumas
861,50.6,1.5,1966,October,Plumas
862,40.0,1.0,1966,November,Plumas
863,32.7,0.0,1966,December,Plumas
864,32.9,1.5,1967,January,Plumas
865,36.0,2.1,1967,February,Plumas
866,35.1,-2.5,1967,March,Plumas
867,32.9,-10.3,1967,April,Plumas
868,49.9,-0.4,1967,May,Plumas
869,56.6,-1.2,1967,June,Plumas
870,66.4,1.5,1967,July,Plumas
871,68.7,4.9,1967,August,Plumas
872,61.6,3.6,1967,September,Plumas
873,49.7,0.6,1967,October,Plumas
874,42.5,3.5,1967,November,Plumas
875,27.8,-4.9,1967,December,Plumas
876,30.2,-1.2,1968,January,Plumas
877,37.8,3.9,1968,February,Plumas
878,38.9,1.3,1968,March,Plumas
879,43.2,0.0,1968,April,Plumas
880,49.5,-0.8,1968,May,Plumas
881,59.9,2.1,1968,June,Plumas
882,67.0,2.1,1968,July,Plumas
883,60.8,-3.0,1968,August,Plumas
884,58.6,0.6,1968,September,Plumas
885,49.0,-0.1,1968,October,Plumas
886,39.0,0.0,1968,November,Plumas
887,29.6,-3.1,1968,December,Plumas
888,30.4,-1.0,1969,January,Plumas
889,29.0,-4.9,1969,February,Plumas
890,34.8,-2.8,1969,March,Plumas
891,42.0,-1.2,1969,April,Plumas
892,54.5,4.2,1969,May,Plumas
893,58.2,0.4,1969,June,Plumas
894,65.9,1.0,1969,July,Plumas
895,64.7,0.9,1969,August,Plumas
896,60.7,2.7,1969,September,Plumas
897,45.3,-3.8,1969,October,Plumas
898,39.8,0.8,1969,November,Plumas
899,35.2,2.5,1969,December,Plumas
900,35.2,3.8,1970,January,Plumas
901,37.8,3.9,1970,February,Plumas
902,38.9,1.3,1970,March,Plumas
903,38.8,-4.4,1970,April,Plumas
904,51.7,1.4,1970,May,Plumas
905,59.6,1.8,1970,June,Plumas
906,66.6,1.7,1970,July,Plumas
907,64.6,0.8,1970,August,Plumas
908,57.0,-1.0,1970,September,Plumas
909,47.2,-1.9,1970,October,Plumas
910,41.0,2.0,1970,November,Plumas
911,30.2,-2.5,1970,December,Plumas
912,31.2,-0.2,1971,January,Plumas
913,33.6,-0.3,1971,February,Plumas
914,35.2,-2.4,1971,March,Plumas
915,41.3,-1.9,1971,April,Plumas
916,47.5,-2.8,1971,May,Plumas
917,55.4,-2.4,1971,June,Plumas
918,66.5,1.6,1971,July,Plumas
919,66.5,2.7,1971,August,Plumas
920,56.0,-2.0,1971,September,Plumas
921,45.6,-3.5,1971,October,Plumas
922,37.9,-1.1,1971,November,Plumas
923,27.2,-5.5,1971,December,Plumas
924,27.2,-4.2,1972,January,Plumas
925,34.4,0.5,1972,February,Plumas
926,42.8,5.2,1972,March,Plumas
927,41.2,-2.0,1972,April,Plumas
928,51.6,1.3,1972,May,Plumas
929,60.3,2.5,1972,June,Plumas
930,66.4,1.5,1972,July,Plumas
931,64.9,1.1,1972,August,Plumas
932,55.2,-2.8,1972,September,Plumas
933,47.4,-1.7,1972,October,Plumas
934,36.5,-2.5,1972,November,Plumas
935,26.6,-6.1,1972,December,Plumas
936,28.0,-3.4,1973,January,Plumas
937,34.5,0.6,1973,February,Plumas
938,34.3,-3.3,1973,March,Plumas
939,43.6,0.4,1973,April,Plumas
940,54.5,4.2,1973,May,Plumas
941,60.3,2.5,1973,June,Plumas
942,66.8,1.9,1973,July,Plumas
943,63.7,-0.1,1973,August,Plumas
944,57.4,-0.6,1973,September,Plumas
945,47.6,-1.5,1973,October,Plumas
946,36.9,-2.1,1973,November,Plumas
947,34.2,1.5,1973,December,Plumas
948,30.8,-0.6,1974,January,Plumas
949,33.4,-0.5,1974,February,Plumas
950,37.5,-0.1,1974,March,Plumas
951,40.6,-2.6,1974,April,Plumas
952,50.9,0.6,1974,May,Plumas
953,60.7,2.9,1974,June,Plumas
954,63.9,-1.0,1974,July,Plumas
955,64.3,0.5,1974,August,Plumas
956,61.3,3.3,1974,September,Plumas
957,49.9,0.8,1974,October,Plumas
958,38.7,-0.3,1974,November,Plumas
959,32.2,-0.5,1974,December,Plumas
960,31.8,0.4,1975,January,Plumas
961,32.2,-1.7,1975,February,Plumas
962,34.5,-3.1,1975,March,Plumas
963,35.1,-8.1,1975,April,Plumas
964,50.4,0.1,1975,May,Plumas
965,57.8,0.0,1975,June,Plumas
966,64.4,-0.5,1975,July,Plumas
967,61.6,-2.2,1975,August,Plumas
968,62.0,4.0,1975,September,Plumas
969,46.9,-2.2,1975,October,Plumas
970,36.6,-2.4,1975,November,Plumas
971,35.6,2.9,1975,December,Plumas
972,34.2,2.8,1976,January,Plumas
973,35.0,1.1,1976,February,Plumas
974,36.1,-1.5,1976,March,Plumas
975,40.0,-3.2,1976,April,Plumas
976,52.6,2.3,1976,May,Plumas
977,55.8,-2.0,1976,June,Plumas
978,64.9,0.0,1976,July,Plumas
979,58.4,-5.4,1976,August,Plumas
980,59.0,1.0,1976,September,Plumas
981,50.1,1.0,1976,October,Plumas
982,43.1,4.1,1976,November,Plumas
983,33.4,0.7,1976,December,Plumas
984,30.5,-0.9,1977,January,Plumas
985,38.2,4.3,1977,February,Plumas
986,34.3,-3.3,1977,March,Plumas
987,46.4,3.2,1977,April,Plumas
988,43.6,-6.7,1977,May,Plumas
989,63.2,5.4,1977,June,Plumas
990,65.1,0.2,1977,July,Plumas
991,66.6,2.8,1977,August,Plumas
992,56.7,-1.3,1977,September,Plumas
993,50.5,1.4,1977,October,Plumas
994,39.8,0.8,1977,November,Plumas
995,36.4,3.7,1977,December,Plumas
996,35.2,3.8,1978,January,Plumas
997,35.8,1.9,1978,February,Plumas
998,42.6,5.0,1978,March,Plumas
999,40.8,-2.4,1978,April,Plumas
1000,48.9,-1.4,1978,May,Plumas
1001,56.6,-1.2,1978,June,Plumas
1002,64.8,-0.1,1978,July,Plumas
1003,63.6,-0.2,1978,August,Plumas
1004,54.7,-3.3,1978,September,Plumas
1005,53.0,3.9,1978,October,Plumas
1006,35.8,-3.2,1978,November,Plumas
1007,28.6,-4.1,1978,December,Plumas
1008,29.3,-2.1,1979,January,Plumas
1009,32.8,-1.1,1979,February,Plumas
1010,38.7,1.1,1979,March,Plumas
1011,42.0,-1.2,1979,April,Plumas
1012,52.6,2.3,1979,May,Plumas
1013,58.1,0.3,1979,June,Plumas
1014,64.3,-0.6,1979,July,Plumas
1015,61.9,-1.9,1979,August,Plumas
1016,61.0,3.0,1979,September,Plumas
1017,50.5,1.4,1979,October,Plumas
1018,37.4,-1.6,1979,November,Plumas
1019,35.2,2.5,1979,December,Plumas
1020,34.8,3.4,1980,January,Plumas
1021,38.0,4.1,1980,February,Plumas
1022,36.4,-1.2,1980,March,Plumas
1023,44.4,1.2,1980,April,Plumas
1024,48.7,-1.6,1980,May,Plumas
1025,53.1,-4.7,1980,June,Plumas
1026,64.7,-0.2,1980,July,Plumas
1027,62.5,-1.3,1980,August,Plumas
1028,58.2,0.2,1980,September,Plumas
1029,50.0,0.9,1980,October,Plumas
1030,40.8,1.8,1980,November,Plumas
1031,36.3,3.6,1980,December,Plumas
1032,36.4,5.0,1981,January,Plumas
1033,36.2,2.3,1981,February,Plumas
1034,38.6,1.0,1981,March,Plumas
1035,45.9,2.7,1981,April,Plumas
1036,51.2,0.9,1981,May,Plumas
1037,61.4,3.6,1981,June,Plumas
1038,64.6,-0.3,1981,July,Plumas
1039,66.9,3.1,1981,August,Plumas
1040,61.1,3.1,1981,September,Plumas
1041,45.3,-3.8,1981,October,Plumas
1042,40.5,1.5,1981,November,Plumas
1043,37.5,4.8,1981,December,Plumas
1044,29.4,-2.0,1982,January,Plumas
1045,35.8,1.9,1982,February,Plumas
1046,35.2,-2.4,1982,March,Plumas
1047,38.5,-4.7,1982,April,Plumas
1048,51.8,1.5,1982,May,Plumas
1049,56.6,-1.2,1982,June,Plumas
1050,63.1,-1.8,1982,July,Plumas
1051,63.7,-0.1,1982,August,Plumas
1052,55.6,-2.4,1982,September,Plumas
1053,46.3,-2.8,1982,October,Plumas
1054,35.6,-3.4,1982,November,Plumas
1055,31.9,-0.8,1982,December,Plumas
1056,34.8,3.4,1983,January,Plumas
1057,36.1,2.2,1983,February,Plumas
